ATTRIBUTE_ADDGroup	filename	MS_4223	MS_569	MS_5174	MS_602	MS_1099	MS_944	MS_2438	MS_1992	MS_1857	MS_1776	MS_5220	MS_7669	MS_3586	MS_1249	MS_6447	MS_563	MS_6132	MS_11854	MS_7368	MS_10884	MS_7580	MS_9949	MS_11407	MS_7462	MS_11555	MS_11946	MS_12030	MS_7689	MS_10207	MS_12333	MS_10629	MS_7416	MS_11211	MS_11734	MS_7467	MS_10199	MS_10900	MS_10614	MS_10821	MS_7822	MS_9690	MS_11436	MS_8804	MS_9006	MS_11849	MS_12229	MS_7924	MS_10549	MS_11193	MS_11322	MS_8509	MS_11711	MS_10811	MS_10857	MS_6956	MS_9150	MS_9355	MS_10074	MS_11153
-	compound	Amylamine-C5:0	Tyramine-C2:0	Amylamine-C6:0	Putrescine-C6:0	Tyramine-C3:0	Cadaverine-C6:0	Leucine-C4:0	GABA-C6:0	Tyramine-C4:0	Tyramine-C4:0	2-phenethylamine-C6:0	Amylamine-C9:0	Tyramine-C6:0	Tyrosine-C4:0	Leucine-C9:0	Histidine-C9:4	Putrescine-C14:0	Amylamine-C16:0	Putrescine-C16:0	2-phenethylamine-C14:0	Cadaverine-C16:0	Leucine-C14:0	2-phenethylamine-C15:0	Histamine-C16:0	Amylamine-C18:2	Amylamine-C18:1	Amylamine-C18:1	Putrescine-C18:1	Alanine/Sarcosine-C18:1	Amylamine-C18:0	Valine-C16:0	Glutamic acid-C14:0	2-phenethylamine-C16:1	2-phenethylamine-C16:0	Spermidine-C16:0	Leucine-C16:1	Leucine-C16:0	Tyramine-C16:0	Valine-C18:1	Glutamic acid-C16:1	2-phenethylamine-C18:2	2-phenethylamine-C18:2	Glutamic acid-C16:0	Glutamic acid-C16:0	2-phenethylamine-C18:1	2-phenethylamine-C18:0	Spermidine-C18:1	Leucine-C18:2	Leucine-C18:1	Leucine-C18:1	Glutamic acid-C17:1	Leucine-C18:0	Tyramine-C18:1	Phenylalanine-C16:0	Glutamic acid-C18:1	Glutamic acid-C18:1	Glutamic acid-C18:1	Glutamic acid-C18:0	Phenylalanine-C18:1
-	p-value	5.64E-07	3.78E-09	3.63E-06	0.00519697	0.001875244	0.451680924	0.002126132	0.012379675	4.07E-11	1.21E-09	2.62E-22	2.58E-14	6.14E-09	0.040800707	0.003877416	4.67E-07	1.65E-05	6.68E-30	3.77E-15	1.37E-22	4.19E-13	4.56E-09	6.39E-14	6.13E-06	1.46E-13	1.03E-41	1.39E-18	1.23E-12	0.000137909	1.17E-09	1.25E-07	9.39E-09	5.10E-19	3.70E-33	4.36E-10	5.42E-18	2.43E-11	5.87E-11	8.24E-13	5.50E-19	2.90E-11	1.87E-06	1.05E-18	0.003567047	1.69E-42	4.85E-21	7.26E-12	6.39E-07	1.35E-14	8.77E-08	0.000123968	5.45E-06	9.09E-19	2.77E-09	3.23E-06	7.00E-29	1.69E-05	1.96E-06	3.58E-09
advanced	Plate16_43616_Soil_Rerun_GH2_01_28328	0	0	5.1890388	0	0	0	0	11.159197	3.23774	0	4.9450216	0	0	2.9236522	0	0	0	2.113027	0	0	0	3.1768084	0	0	0	2.3846426	0	0	3.7506914	5.5938225	0	20.82404	0	4.036871	0	0	0	0	0	59.187325	0	0	273.53046	3.4817	2.8565817	0	0	0	0	0	5.070161	0	0	0	2.985006	308.13086	11.884286	51.79105	0
advanced	Plate16_43920_Soil_GH1_01_28313	0	0	0	0	0	0	0	0	2.5891285	0	0	0	0	3.9126968	0	0	0	0	0	0	0	0	0	0	0	2.2230673	2.2230673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.368536	9.5644865	6.3441854	1.1425629	0	0	0	0	0	0	0	0	0	5.7339916	0	9.745703	0
advanced	Plate11_45634_Soil_GE1_01_27647	26.211435	3.4605398	32.737324	0	4.7105455	0	381.2163	8.871638	16.037285	16.037285	287.96127	19.467482	9.032457	31.95157	0	8.947317	0	3499.8008	0	324.6721	0	5.2174253	40.974987	0	872.57654	4192.1646	18.552801	0	7.5357413	1154.7969	12.506862	4.23399	419.69733	1300.663	0	11.68824	11.103633	9.288171	11.298069	4.6637783	37.307648	337.203	45.66291	4.95584	1646.7446	215.86317	3.2987702	4.0134816	27.27226	3.4705849	6.630004	0	9.58756	4.573567	0	20.341599	3.349142	30.721415	7.5609627
advanced	Plate16_55296_Soil_GG11_01_28310	3.809698	0	3.0877075	0	0	0	0	4.343295	3.7954073	3.7954073	0	0	0	18.67633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0661774	14.591274	0	0	0	0	0	0	0	0	0	0	0	0	0	11.802239	0
advanced	Plate16_44136_Soil_GG9_01_28308	0	0	7.080942	0	0	0	3.5955129	7.578184	0	0	0	0	0	21.842787	0	0	0	1.8557968	0	0	0	0	0	0	0	6.302157	0	0	0	1.3800144	0	0	0	0	0	0	0	0	0	0	0	0	18.012093	0	1.0594683	0	0	0	1.9412041	1.9412041	0	0	0	0	0	16.483612	0	5.716501	0
advanced	Plate11_60608_Soil_GD9_01_27642	142.06393	72.642525	1046.6003	0	29.140968	0	279.33023	79.32823	111.0547	95.37671	95.44802	132.44145	183.90593	38.51585	21.317127	344.59875	0	891.22736	0	23.718597	0	66.547585	6.8029766	3.640841	15.191343	1024.0518	0	0	49.464005	225.20462	148.15688	308.36725	6.3976827	41.16253	48.91411	92.07891	178.092	53.33321	301.1134	322.80545	16.882627	0	1042.6165	0	47.931316	3.5896187	15.49956	35.032295	717.2647	437.30423	68.1732	22.632858	79.97966	50.12803	73.468834	1309.5521	0	152.77379	34.929375
advanced	Plate16_43798_Soil_GH7_01_28320	0	3.689344	2.1836166	0	0	0	0	3.5312712	0	0	0	0	0	3.9409013	0	0	0	46.21703	0	0	0	0	0	0	0	52.29448	12.778583	0	0	11.123425	0	0	0	7.5509977	0	1.9158697	2.3246312	0	0	0	0	0	10.560584	7.5151224	15.542275	1.1970234	0	0	4.4509573	3.7811952	0	0	0	0	0	4.6864567	0	6.1323404	0
advanced	Plate16_43796_Soil_GG7_01_28306	0	3.5242882	23.87267	0	3.6712017	0	0	16.102259	13.417992	13.417992	10.93194	3.248753	0	11.562099	0	0	0	119.6802	0	4.581174	0	0	0	0	0	127.602005	31.920835	0	0	8.947092	0	3.4249382	4.0391235	27.065475	11.315193	0	0	0	0	0	3.3652682	0	10.691527	0	47.685524	0	3.5125136	0	5.8279915	0	5.012921	0	0	0	0	0	0	19.547642	3.7274976
advanced	Plate17_55152_Soil_BA8_01_28354	0	0	0	0	0	0	0	0	0	0	0	0	0	13.722596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1925573	0	0	0	0	0	0	0	0	0	0	0	0	1.341857	0	10.63912	0	0	0	0	0	0	4.336188	0	0	0	0	0	0	6.609846	0
advanced	Plate11_64908_Soil_GF1_01_27661	0	0	18.771324	0	7.8509574	0	4.577635	14.023121	8.228089	14.00114	0	0	3.5052428	14.422624	0	0	0	8.329189	0	0	0	0	0	0	2.6389484	5.644806	0	0	5.115716	18.575542	0	5.9391575	0	2.1383386	0	0	2.6323714	0	0	0	0	0	13.642248	0	0	0	0	4.191557	11.676286	3.3287005	17.632679	0	0	0	0	7.5352035	3.764	43.17036	0
advanced	Plate16_43740_Soil_GG3_01_28301	0	0	0	0	0	0	3.4163926	12.037984	3.5509968	3.5509968	0	0	0	12.10517	0	0	0	0	0	0	0	0	0	0	0	2.0662022	0	0	0	2.040516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate16_43438_Soil_GG10_01_28309	3.0974102	0	2.8188446	0	0	0	0	5.3439903	0	0	0	0	0	11.280038	0	0	0	4.737158	0	0	0	0	0	0	0	1.720047	0	0	3.1457047	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7294316	0	0	0	0	0	0	0	0	0	0	0	0	18.763874	0	3.390699	0
advanced	Plate17_64910_Soil_BB8_01_28368	0	0	0	0	0	0	0	9.136872	0	0	0	0	0	22.492205	0	0	0	1.1844635	0	0	0	0	0	0	0	0	0	0	0	0	0	4.346105	0	5.7900567	0	0	0	0	0	0	0	4.7546515	0	0	3.9389153	0	0	0	0	0	0	0	0	0	0	0	0	6.0973024	0
advanced	Plate16_43776_Soil_Rerun_GH4_01_28329	0	0	3.7323227	0	0	0	0	0	2.1695552	2.1695552	0	0	0	2.0275772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4135437	1.3239834	1.894202	0	0	0	0	0	0	0	0	0	0	14.33578	4.036253	0	0	0	0	0	1.738203	3.5459747	0	0	0	0	6.9398746	0	6.1346836	0
advanced	Plate11_61562_Soil_GE5_01_27651	3.2618556	0	13.184003	0	3.711695	0	4.9192214	6.270035	9.30345	9.30345	4.7738686	0	4.6836004	9.141798	0	0	0	51.434155	0	4.6091785	0	0	0	0	4.717166	104.081795	7.8557568	0	8.966204	40.194153	2.390625	13.493129	7.1044235	22.794552	0	0	0	0	0	14.948874	3.309999	1.9681287	139.5583	0	55.80933	7.0192294	26.402245	0	3.9914143	4.10928	0	0	0	0	0	297.8667	8.180975	55.191746	3.8177776
advanced	Plate17_55298_Soil_BB2_01_28361	0	0	0	0	0	0	0	0	0	0	0	0	0	19.231573	0	0	0	17.858461	0	0	0	0	0	0	2.913755	27.916828	3.648038	0	0	1.8223572	0	0	0	1.8398552	0	0	0	0	0	0	0	0	9.914758	0	3.9615054	0	0	1.5660725	0	0	3.8758516	0	0	0	0	0	0	17.94376	0
advanced	Plate16_44156_Soil_GH9_01_28322	0	0	11.469825	0	0	0	0	0	0	0	0	0	0	4.7621393	0	0	0	2.7264977	0	0	0	0	0	0	0	10.122816	0	0	0	1.8016806	5.3660355	0	0	0	0	0	0	0	0	0	0	0	8.768341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.12927	0
advanced	Plate16_55246_Soil_GH8_01_28321	2.4858172	0	2.0898492	0	3.764	0	0	13.819456	0	0	0	0	0	13.315798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5758514	0	0	0	0	0	0	0	0	0	0	0	0	9.58646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.05022	0
advanced	Plate17_43726_Soil_BB4_01_28363	0	0	0	0	0	0	0	4.016273	0	0	0	0	0	9.448181	0	0	0	11.480123	0	0	0	0	0	0	0	4.8185563	0	0	0	3.2820473	0	0	0	0	0	0	0	0	0	0	0	0	7.6606503	0	2.804389	0	0	0	0	0	0	0	0	0	0	7.7989697	0	21.119165	0
advanced	Plate16_54922_Soil_GH6_01_28318	0	0	0	0	0	0	0	7.2467813	0	0	0	0	0	18.688778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1685355	0	0	0	0	0	0	0	0	0	0	0	0	0	6.904001	7.122191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate17_43958_Soil_BA5_01_28350	0	0	0	0	0	0	0	3.5325432	0	0	0	0	0	14.748263	0	0	0	19.769663	0	1.3094735	0	0	0	0	9.215409	81.25263	0	0	3.9172888	20.295162	0	2.8467507	4.4723806	40.75542	0	0	1.5866613	0	0	0	0	21.291601	12.667231	5.117652	170.4553	10.748914	0	2.737645	3.8372564	3.8372564	0	0	0	0	0	0	0	7.860527	0
advanced	Plate11_44138_Soil_GE8_01_27655	5.776886	0	24.121483	0	5.222973	0	0	5.350409	0	0	3.7613678	3.7011662	0	17.913479	0	0	0	239.42159	0	26.369709	0	15.514366	3.5771046	41.73387	0	136.766	20.112139	0	11.677795	71.1105	24.676477	7.9636593	15.477565	58.085308	7.5967054	4.85936	19.800041	23.264925	9.473759	22.553852	5.162649	0	229.52808	5.1351776	80.27189	7.439011	15.882727	5.709263	36.55004	33.37865	53.92004	0	19.369616	20.921154	3.311142	154.77289	0	100.337746	13.616869
advanced	Plate17_54866_Soil_BA2_01_28347	0	0	0	0	0	0	0	0	0	0	0	0	0	7.265689	0	0	0	1.5171003	0	0	0	0	0	0	0	0	0	0	2.3391724	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3044715	5.5042076	0	0	0	0	0	0	0	0	0	0	0	0	0	9.793482	0
advanced	Plate17_55262_Soil_BA7_01_28353	0	0	7.2772994	0	0	0	0	5.0954995	4.048439	3.4008007	2.5397837	0	0	23.63918	0	0	0	52.490185	0	1.8794143	0	2.0448968	0	0	0	53.095272	10.197766	0	0	7.554135	0	0	0	14.025694	0	0	0	0	0	0	0	0	25.164024	4.398887	21.039999	0	0	0	3.306284	3.306284	0	0	0	0	0	12.502268	3.334674	8.236353	0
advanced	Plate16_43596_Soil_GH11_01_28324	0	2.1080487	0	0	0	0	0	7.220566	8.849451	8.849451	0	0	2.4088202	8.220155	0	0	0	9.252137	0	0	0	0	0	0	0	0	0	0	0	1.3635559	0	4.4351397	0	1.6005692	0	0	0	0	2.5072281	26.431702	0	0	259.38416	9.452261	4.883356	0	0	0	1.5137787	0	0	0	0	0	0	225.8142	0	11.88245	0
advanced	Plate14_60824_Soil_BB2_01_27852	0	0	0	0	7.1304245	0	4.327447	13.149483	0	0	0	0	0	24.800594	0	3.8291342	0	0	0	0	0	0	0	0	0	0	0	0	6.732855	1.9548807	0	0	0	0	0	0	0	2.6404324	0	0	0	0	3.6074657	15.009951	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4408684	0
advanced	Plate17_43922_Soil_BA9_01_28355	0	4.124156	1.6912222	0	0	0	3.6815972	5.614922	4.6847725	4.6847725	0	0	0	6.945755	0	3.5349905	0	153.24306	14.977554	8.411637	0	0	0	0	3.5510302	125.08975	6.9951735	12.272588	5.490601	12.555594	0	2.9084325	11.651983	66.01411	0	3.2255745	5.6316233	0	7.095005	0	0	15.244981	84.09604	7.5702753	230.3597	39.93133	0	0	12.682879	10.236451	0	0	6.3515415	0	0	119.76525	0	34.63265	13.192136
advanced	Plate17_54746_Soil_BF3_01_28421	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8506618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0845146	7.954277	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7152336	0
advanced	Plate17_45458_Soil_BG6_01_28438	0	0	0	0	0	0	0	11.856604	3.2303445	0	0	0	0	13.691704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.443267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate18_54816_Soil_GA6_01_28504	0	0	0	0	0	0	0	2.4152455	0	0	0	0	0	2.4559956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate17_54782_Soil_BH8_01_28458	0	0	0	0	0	0	0	9.481997	0	0	0	0	0	4.9927964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate18_54582_Soil_GA5_01_28503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1413522	0	0	0	1.6859798	0	0	0	0	0	0	0	0	0	0	0	0	2.0979102	0	1.3324442	0	0	0	0	0	0	0	0	0	0	10.942856	0	0	0
advanced	Plate10_61776_Soil_BH4_01_27810	0	7.935327	18.149567	3.5026598	16.418652	0	27.759506	5.1393647	14.269896	14.269896	18.829567	8.843859	3.4268374	15.92844	0	7.7002635	0	105.07519	7.078068	8.798607	0	0	8.0290985	0	2.571727	209.10019	32.731358	3.9996588	20.05194	51.429928	8.494449	16.873735	21.562605	61.78721	14.034277	0	0	3.6605656	0	55.657852	3.2491863	0	241.73932	12.491695	49.77897	6.1367016	10.692436	0	3.4203036	3.4203036	5.374217	2.2954245	4.245406	0	5.974988	447.01587	0	83.03073	0
advanced	Plate17_45294_Soil_BH11_01_28461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6860335	0	0	0	0	0	0	0	0	0	0	0	0	0	2.382348	0
advanced	Plate18_54566_Soil_GB3_01_28516	2.1837783	10.168802	33.05755	0	0	0	11.259222	0	6.099592	6.099592	3.71687	4.475155	1.8854911	2.163208	0	2.6284537	0	7.1094527	0	0	0	0	0	0	0	13.489784	1.1909351	0	0	0	0	3.0375123	0	0	0	0	0	0	0	4.638355	0	0	18.974072	0	1.4491687	0	0	0	0	0	0	0	0	0	0	20.768892	0	1.6010575	0
advanced	Plate18_45438_Soil_GA4_01_28502	0	0	0	0	0	0	0	3.2544181	0	0	0	0	0	3.3810127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.506898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate18_54744_Soil_GA9_01_28509	0	0	0	0	0	0	4.0284624	2.9643726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5280151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate10_44174_Soil_BC7_01_27743	24.601288	3.272903	82.12917	0	4.144579	0	0	21.918873	0	0	26.875658	3.2630155	0	19.803139	0	0	0	236.0065	3.2206059	33.04986	0	37.4358	7.778528	0	0	112.66243	5.883921	3.9356427	11.273148	59.91844	48.872417	11.818361	8.923645	80.51766	7.579258	23.124832	92.5113	7.0650816	29.288433	13.042428	9.2004795	7.3476534	119.823746	3.9687767	66.97187	12.172827	4.9761305	0	105.27727	0	12.798084	17.541075	0	39.335243	5.2952614	46.030884	3.2825556	61.08544	28.866644
advanced	Plate18_64928_Soil_GC3_01_28530	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9823301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate18_45276_Soil_GC5_01_28532	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1695895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.7621503	0	0	0	0	0	0	0	0	0	0	0	0	4.487396	0	0	0
advanced	Plate18_45348_Soil_GD6_01_28547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate18_45350_Soil_GC6_01_28533	0	0	0	0	0	1.8627695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate10_43821_Soil_BC4_01_27739	0	0	3.5524964	0	0	0	4.3133783	8.243946	0	0	0	0	0	37.193993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2397346	0	0	0	0	0	0	3.2832298	0	0	0	0	0	18.410118	6.8898754	0	0	0	0	2.9363859	0	6.801209	0	0	0	0	0	0	55.731934	0
advanced	Plate18_45292_Soil_GB1_01_28514	0	0	0	0	0	0	0	6.142535	0	0	0	0	0	6.009344	0	0	0	1.783534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate10_43778_Soil_BD2_01_27751	0	6.697524	12.238075	0	3.2711182	0	3.565671	12.360949	17.69436	17.69436	0	4.2584896	5.394841	26.439772	0	0	0	189.55133	0	13.329607	7.4863715	6.3158817	0	0	8.206024	299.83997	15.094755	0	5.298704	67.67684	18.183352	4.1521072	10.877323	62.386585	3.2354677	0	6.2731876	0	28.475609	0	0	5.035841	17.097675	0	112.35027	15.293844	0	3.827774	51.727715	44.889225	4.4117184	0	3.4407067	0	0	8.222705	0	27.204311	3.7483978
advanced	Plate10_44194_Soil_BB11_01_27733	0	0	0	0	7.390584	0	0	55.74908	8.628878	6.1878777	0	0	0	33.989124	5.577445	0	0	6.642161	0	0	0	0	0	0	0	7.526394	3.321743	0	4.507756	9.5983	4.2477536	3.93842	0	0	0	0	4.3875875	0	0	12.857972	0	0	39.358353	27.537296	3.8960838	0	0	0	14.26265	3.7906647	3.928659	0	0	3.0209267	0	20.849762	8.218668	55.767365	0
advanced	Plate10_43976_Soil_BB8_01_27730	0	28.575974	14.268768	0	30.292305	7.700515	381.7749	27.54274	125.36493	122.347404	0	0	0	38.482445	0	4.3746185	0	157.47696	7.783459	3.7696266	10.495968	0	0	0	8.883035	209.62221	0	9.462497	8.248573	57.170227	5.9137073	0	4.4350653	43.818493	3.871746	0	26.373238	0	15.37905	3.3109903	0	4.6682415	83.93197	7.640685	133.0343	17.671299	0	4.686038	91.95157	0	8.790121	0	4.0341496	7.983288	0	21.174414	3.3215046	42.108047	3.8184252
advanced	Plate18_45314_Soil_GD3_01_28544	0	0	0	0	0	0	0	2.9385228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate18_54780_Soil_GD1_01_28542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
advanced	Plate18_54724_Soil_GB4_01_28517	17.524796	5.825121	40.151237	0	0	0	4.119465	8.259651	26.98323	22.767643	7.5047374	0	0	4.9041967	0	3.5895634	0	16.144913	0	0	0	0	0	0	0	22.479132	1.3786316	0	0	0	0	0	4.726263	2.822319	8.215451	0	0	0	0	0	0	0	8.846586	0	10.433762	0	0	0	0	0	0	0	0	0	0	4.279127	0	0	0
advanced	Plate10_43942_Soil_BA4_01_27711	0	0	3.264842	0	3.8508582	0	0	50.725918	0	5.4139233	0	0	0	14.391807	3.5673594	0	0	19.336681	4.9359093	9.9955845	0	0	0	0	13.987408	41.56492	0	0	3.5623193	19.623425	0	0	3.6760867	19.939322	0	0	0	0	0	0	0	10.682333	3.9077067	0	47.536037	3.3028126	0	12.064707	5.2176714	0	6.5533423	0	0	0	0	15.797471	15.819641	0	4.617442
advanced	Plate10_43994_Soil_BA8_01_27716	0	0	3.8535786	0	0	3.2153907	3.8495173	24.851599	4.7452974	3.6579971	0	0	0	19.197403	0	0	0	0	0	0	0	0	0	0	0	2.1108055	0	0	5.1793346	11.997933	0	0	0	2.5325632	0	0	0	0	0	0	0	0	18.444206	0	6.3984647	0	0	0	3.7880325	0	4.7737155	0	0	0	0	0	0	51.272243	0
advanced	Plate17_54580_Soil_BG11_01_28447	0	0	3.004518	0	0	0	0	0	3.1061404	3.1061404	0	0	0	7.577759	0	0	0	0	0	0	0	0	0	0	0	6.355631	0	0	0	1.5574694	0	0	0	0	0	0	0	0	0	7.290905	0	0	10.253304	1.9564097	0	0	0	0	0	0	2.9375725	0	0	0	0	17.333902	0	0	0
advanced	Plate17_54974_Soil_BB3_01_28362	0	0	0	0	0	0	0	14.535189	0	0	0	0	0	11.979605	2.3929493	0	0	5.5562897	2.8069735	0	12.893038	0	0	0	0	1.6631927	0	3.4480166	0	0	3.1836689	0	0	0	0	0	0	0	0	0	0	0	9.799437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3996058	0
advanced	Plate10_44192_Soil_BF6_01_27784	27.32646	35.894035	95.08393	5.4560766	3.2630155	3.6881845	0	18.517021	4.1301193	4.1301193	44.010464	0	5.29688	15.128044	0	0	5.197233	166.80095	22.979158	18.080853	6.005371	58.833897	0	0	0	99.073555	0	3.5631523	22.82448	32.729115	103.039116	52.736565	6.1548047	38.623283	9.346803	47.528	198.90959	8.392639	68.66767	71.64584	6.1356688	3.282734	704.3991	16.036757	31.15492	4.714966	3.258409	5.0126023	170.37738	103.08144	4.072712	17.765146	5.2590475	53.020454	8.042696	400.30722	15.240053	74.77747	36.334194
advanced	Plate10_44172_Soil_BH2_01_27808	0	13.696266	41.797485	0	3.943984	0	3.5027382	41.944912	7.341349	7.341349	15.96363	3.4140015	4.775417	40.838863	4.264455	0	37.436253	497.48584	56.99102	76.41364	83.06439	98.27812	9.082073	237.99292	3.5799239	352.83234	6.1852565	28.541258	128.04173	77.11541	201.42871	96.90443	26.433777	166.18831	29.538464	128.2019	291.95853	56.423515	131.0193	133.5802	13.693291	13.828949	466.80652	11.3216	114.47756	13.191464	28.74011	13.867815	251.2531	25.709438	20.781448	28.718029	42.613354	58.29517	28.860931	529.4939	52.61405	20.519852	55.809917
advanced	Plate17_55334_Soil_BA6_01_28351	0	0	2.871896	0	0	0	0	8.209806	0	4.2452874	2.4328945	0	0	15.88562	0	0	0	18.47945	0	0	0	0	0	0	0	6.281738	4.2058783	0	4.287088	5.9786854	0	0	0	0	0	0	0	0	0	0	0	0	8.702395	0	3.481659	0	0	0	0	0	0	0	0	0	0	0	0	9.73457	0
advanced	Plate17_54726_Soil_BC9_01_28384	0	0	0	0	0	0	0	4.6003695	0	0	0	0	0	10.7915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7514296	0	0	0	0	0	0	2.6106873	0
advanced	Plate11_45612_Soil_GD4_01_27636	0	3.2885003	4.0024796	0	9.384672	0	4.0972333	7.2292185	9.497666	9.497666	0	0	0	51.38759	0	0	0	13.488794	0	0	0	0	0	0	0	0	0	0	5.8074903	23.658733	0	0	0	2.067051	0	0	0	0	0	0	0	0	29.876554	13.119854	0	0	0	0	0	0	0	0	0	0	0	12.501308	6.594363	53.572384	0
advanced	Plate17_45312_Soil_BD3_01_28391	0	0	0	0	0	0	0	0	0	0	0	0	0	15.556072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08477	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2861853	0
advanced	Plate11_45470_Soil_GB9_01_27614	68.51792	92.317535	678.3721	0	66.386246	17.636337	971.85	160.06224	398.60336	407.81332	563.2282	747.1014	82.38914	59.38741	83.57355	8.114514	3.4605217	14510.022	55.56381	473.4497	34.83827	426.58075	127.87118	0	913.1854	13545.563	0	31.802078	420.11868	3423.177	1457.1458	27.242043	302.13547	971.38434	40.716682	278.21475	1184.3011	195.10504	986.8832	22.601837	171.05434	98.87249	120.67188	6.4693747	805.7696	228.43344	24.81092	88.86388	1423.9694	0	82.448586	115.883415	189.81134	213.32773	35.755722	100.79164	0	77.64525	200.37982
advanced	Plate17_54602_Soil_BB7_01_28367	0	0	0	0	0	0	0	0	0	0	0	0	0	19.85907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.115088	0	1.2564936	0
advanced	Plate17_54546_Soil_BD9_01_28399	0	0	0	0	0	0	0	3.8939972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.997888	8.250078	0	0	0	0	0	0	0	0	0	0	0	6.922095	0	2.6860647	0
