ATTRIBUTE_diet	filename	MS_718	MS_614	MS_1557	MS_3957	MS_4136	MS_485	MS_4039	MS_9983	MS_840	MS_15981	MS_13814	MS_10645	MS_30185	MS_23517	MS_29852	MS_23461	MS_30388	MS_30838	MS_28632	MS_30065	MS_23805	MS_25563	MS_29013	MS_27931	MS_28897	MS_29738	MS_23556	MS_30215	MS_24526	MS_26131	MS_22498	MS_28514	MS_25616	MS_29459	MS_26934	MS_30091	MS_29005	MS_24489	MS_23873	MS_23840	MS_28750	MS_28944	MS_29727	MS_30179	MS_28483	MS_29435	MS_30085	MS_26700	MS_27625	MS_29509	MS_27861
-	compound	Putrescine-C2:0	Histamine-C2:0	Cadaverine-C3:0	Valine-C2:0	Cadaverine-C5:0	Spermidine-C2:0	Methionine-C2:0	Phenylalanine-C2:0	3-methylhistidine-C2:0	Leucine-C5:0	Phenylalanine-C4:0	Tyrosine-C5:0	Amylamine-C16:0	Asparagine-C14:0	Amylamine-C18:2	Putrescine-C18:2	Amylamine-C18:1	Amylamine-C18:0	Valine-C16:0	2-phenethylamine-C16:0	Spermidine-C16:1	Spermidine-C16:0	Leucine-C16:0	Valine-C18:2	Valine-C18:1	2-phenethylamine-C18:2	Lysine-C16:0	2-phenethylamine-C18:1	Spermidine-C18:2	Spermidine-C18:1	Spermidine-C18:1	Leucine-C18:2	Aspartic acid-C18:2	Leucine-C18:1	Aspartic acid-C18:1	Leucine-C18:0	Phenylalanine-C16:0	Lysine-C18:1	Lysine-C18:1	Arginine-C16:0	Methionine-C18:1	Leucine-C20:3	Leucine-C20:2	Leucine-C20:1	Phenylalanine-C18:2	Phenylalanine-C18:1	Phenylalanine-C18:0	Tyrosine-C18:2	Tyrosine-C18:1	Phenylalanine-C20:3	Tryptophan-C18:2
HFD	SS395_RB11_01_7762	13.166735	0	0	60.845142	6.803733	12.286856	560.984	0	32.725845	0	0	0	0	0	0	0	0	0	0	0	245.07271	760.2959	67.12489	17.42625	31.117296	0	45.861	0	417.16885	1071.736	0	64.04242	0	199.40009	0	0	0	76.94829	76.94829	11.288281	47.05805	0	0	0	0	72.721245	3.386354	37.224792	38.20448	0	3.4263363
HFD	SS405_RC9_01_7773	23.68282	0	0	277.8177	19.79648	42.031933	291.66513	256.78604	281.32562	0	0	0	0	0	0	0	6.7379875	0	0	0	0	0	78.406494	18.560745	37.86158	0	123.66631	0	14.784702	0	0	79.42903	0	228.50592	0	49.585274	0	150.09526	115.240326	27.298376	51.52012	0	0	0	0	52.99575	20.202911	13.436895	10.308903	2.640233	9.116531
HFD	SS402_RC6_01_7770	265.47632	0	9.8203335	136.008	14.123343	93.55188	211.25758	0	184.09216	0	265.12277	0	0	0	0	3.2730246	0	0	0	0	0	0	52.490795	4.215823	45.52851	0	45.16123	0	16.411789	5.718925	0	0	0	93.90683	0	38.20731	0	66.46478	21.359211	0	22.714073	0	0	0	0	21.310844	16.423374	17.732296	5.522545	0	0
HFD	SS404_RC8_01_7772	581.8412	0	25.283821	198.74045	0	73.1498	266.3096	0	103.11506	0	105.04837	0	0	0	0	11.6667595	0	0	0	0	0	0	107.286095	4.657538	29.852278	0	104.63668	0	25.915653	27.363346	0	0	0	103.84517	0	73.52473	74.32881	92.37181	47.76534	0	55.562828	0	0	0	0	39.62902	37.550316	2.844469	2.8487248	2.6559353	3.3081436
HFD	SS406_RC10_01_7776	0	0	0	65.589195	23.250874	28.317966	257.4525	132.62836	81.14492	0	0	0	0	0	0	0	0	0	0	0	0	0	63.8976	5.5955553	10.25435	0	26.251698	0	19.315823	0	0	0	0	61.4485	0	49.92572	0	92.45674	61.80123	20.833797	27.180172	0	0	0	0	32.060062	28.918194	18.850418	32.881096	0	7.39842
HFD	SS397_RC1_01_7765	0	0	0	0	0	5.3456397	0	0	52.821476	0	0	0	0	0	0	0	0	0	0	0	0	0	100.11125	38.349464	104.31571	0	22.370243	0	13.331661	43.181522	0	103.05078	0	599.3525	0	0	0	85.94801	19.613598	0	32.419342	0	0	0	0	184.14914	6.3158565	9.586895	18.236517	0	2.888556
HFD	SS400_RC4_01_7768	261.4465	0	0	112.33706	0	123.945114	213.19328	0	39.571644	0	0	0	0	0	0	6.7708926	4.2185097	0	0	0	0	0	3.4556017	0	2.4486637	0	35.37599	0	52.498096	35.660366	0	0	0	16.485737	0	0	0	44.064285	17.676737	0	10.43068	0	0	0	0	7.8913965	3.0450406	3.2185163	3.6414733	0	0
HFD	SS403_RC7_01_7771	170.74951	0	4.635497	0	99.79275	61.184914	0	0	52.378876	0	167.81534	0	0	0	0	17.843002	0	0	0	0	0	0	49.161186	21.22264	44.395336	0	28.848082	0	13.14754	66.81467	32.271465	60.33892	0	132.38193	0	0	0	34.446777	19.946995	0	24.581657	0	0	0	0	51.19891	5.735879	3.6679077	13.690197	0	9.113208
HFD	SS358_RG7_01_7718	32.674194	0	4.062324	141.00177	22.974651	117.6475	291.265	0	102.48244	0	0	70.56788	0	0	0	0	33.185684	76.29905	223.03056	0	51.52769	0	367.06155	252.49446	429.6855	0	191.99803	0	205.98062	349.1021	0	1116.0529	110.218445	2430.387	0	58.780758	168.9552	440.12238	263.22412	95.768555	136.75931	0	46.79823	0	596.6538	985.41693	50.041725	118.778625	250.08305	3.5093637	213.89368
HFD	SS401_RC5_01_7769	207.11311	0	13.211998	107.30376	0	60.50065	282.60446	0	74.2331	0	0	0	0	0	0	9.131464	4.6638613	0	0	0	0	0	135.58885	3.1552534	54.470875	0	81.4356	0	35.932007	69.08797	61.181057	0	0	160.7632	0	48.86574	42.518272	102.0048	53.656418	28.421808	41.31156	0	0	0	42.861183	60.459457	47.293922	6.263795	35.32158	0	10.246661
HFD	SS349_RF10_01_7708	25.517952	97.577446	8.66191	166.07951	50.8664	152.03648	695.1677	0	293.0779	0	630.43176	93.97894	0	0	0	0	3.8951445	0	0	0	72.58793	0	64.198006	39.276833	20.53194	0	121.70823	0	22.916065	101.62259	0	32.95114	0	234.9052	0	0	0	161.61101	48.985237	23.191761	105.72567	0	0	0	0	98.609184	16.928043	18.72109	59.95635	0	3.462696
HFD	SS352_RG1_01_7712	33.99383	0	2.8535023	158.74223	7.9946866	200.74861	462.60175	87.52809	165.01947	0	0	177.03601	0	0	0	0	0	0	0	0	194.38055	0	192.1389	0	5.6913514	0	107.49559	0	12.633497	15.797234	0	0	0	158.41927	0	90.342316	42.21074	218.36488	51.2039	6.1478763	84.76246	0	0	0	0	61.20388	31.502234	6.102937	17.72834	0	4.122946
HFD	SS348_RF9_01_7707	32.490616	0	0	0	5.4497633	185.34094	102.30956	0	145.08261	0	439.5236	98.543625	32.22815	0	0	0	23.084703	67.146286	0	0	146.24786	0	198.59068	76.14575	87.8666	0	138.63141	0	77.355576	68.697685	0	0	48.14064	430.54486	0	148.56847	61.013096	325.1596	76.539894	9.464384	144.01625	0	0	72.92096	0	250.21873	72.05867	6.803858	21.543865	4.171713	26.346952
HFD	SS314_RC11_01_7670	45.96031	0	0	64.507996	0	87.58649	85.52692	0	340.85373	0	279.86447	0	0	0	0	0	0	0	0	0	0	0	73.90467	18.58656	51.294685	0	108.70588	0	16.497383	0	0	114.12178	0	333.5406	0	87.732254	72.27571	79.24824	25.661495	14.771949	38.975723	0	0	0	68.3241	165.27434	48.93395	8.4629	18.286636	2.687725	25.851997
HFD	SS313_RC10_01_7669	41.72825	0	0	38.31409	0	18.379488	189.38472	0	83.01258	0	0	0	0	0	0	0	0	0	0	0	0	0	133.81941	8.866732	23.736471	0	90.23861	0	58.72963	52.18752	0	47.681755	0	74.312614	0	0	85.39268	30.260857	0	12.200468	67.65613	0	0	0	41.030582	48.07219	17.378727	3.6217842	12.1859045	0	8.35133
HFD	SS297_RB6_01_7652	0	0	0	272.9119	0	7.8755264	607.7049	0	56.01835	0	0	0	0	0	0	0	0	0	0	0	0	0	42.015415	6.635323	13.059919	0	439.42883	0	23.176205	114.35544	0	71.357506	0	187.32187	3.801587	0	282.8063	517.36835	261.31787	1521.3867	43.61023	0	0	0	737.8214	1185.7502	65.56555	300.0871	481.96933	2.680295	14.157803
HFD	SS295_RB4_01_7650	0	0	0	221.88702	0	26.36217	347.89105	0	78.53204	0	0	0	0	0	0	0	0	0	0	0	0	0	36.010674	0	14.18434	0	63.812202	0	9.810976	0	0	38.220146	0	82.09487	0	0	90.4579	57.37644	27.454105	161.85255	191.14561	0	0	0	273.15518	346.6282	19.247768	302.06204	419.06973	0	0
HFD	SS293_RB2_01_7648	0	0	0	266.0338	0	40.575462	437.0764	0	247.7715	0	0	0	0	0	0	0	0	0	0	0	0	0	8.759706	4.2215853	19.854435	0	30.24548	0	19.724216	0	0	40.14222	0	125.980896	0	0	74.0766	72.04315	41.70476	204.63347	107.159454	0	0	0	447.96753	745.43756	36.978836	229.38646	425.48825	0	0
HFD	SS271_RH1_01_7620	3474.2834	48.448532	1265.0048	504.9398	1496.4927	360.87515	878.70667	283.6086	219.34436	0	275.42538	151.33243	0	0	0	114.493164	10.408512	64.57362	238.70003	0	0	288.90097	471.1579	66.641266	482.31494	0	253.33919	24.3276	49.051197	439.3325	211.61148	342.28284	0	1169.9009	0	319.4925	221.86143	502.85388	150.2207	58.885536	88.38068	109.309456	28.528708	63.304626	113.15667	446.47165	137.20018	28.172865	105.57363	3.339573	30.424236
HFD	SS303_RB12_01_7658	28.568737	0	2.647454	134.68642	77.274605	28.775034	190.30719	0	72.265686	0	0	0	0	0	0	0	0	0	0	0	0	0	82.54315	3.6599092	6.6714964	0	58.088646	0	22.98398	48.862797	0	0	0	81.2588	0	111.46158	0	58.32513	0	3.291208	27.63871	0	0	0	0	51.164364	18.93444	38.886208	6.7966924	0	3.2972064
HFD	SS276_RH6_01_7625	0	0	0	285.04538	5.68211	23.105854	1089.6567	85.0174	88.258865	0	251.24004	0	0	0	0	0	2.5808678	0	0	0	0	0	134.49562	23.5599	64.76331	0	90.22175	0	34.746883	156.29907	102.346	58.359985	0	544.2073	0	52.179573	33.920868	104.2932	57.140144	106.15006	268.73932	0	0	0	71.068985	268.9472	39.355618	72.39732	115.50984	0	28.575743
HFD	SS285_RA6_01_7639	0	0	0	249.14395	0	15.465961	365.0098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.984768	16.985382	11.263042	0	68.99674	0	11.63036	33.748928	0	37.01084	89.63971	109.51369	0	0	31.438688	115.79925	72.61371	230.92317	104.719696	0	0	0	238.3239	427.17566	10.316139	194.57312	270.2231	0	2.692318
HFD	SS334_RE7_01_7692	19.21454	0	0	84.2511	0	40.52014	388.2771	0	245.13188	0	0	0	0	0	0	0	18.964952	0	0	0	54.05353	0	39.385185	0	20.861223	0	11.436833	0	8.204434	8.258989	0	0	0	78.79396	0	0	0	10.941153	0	0	34.367683	0	0	0	0	52.470013	13.619179	3.157248	14.857928	0	0
HFD	SS287_RA8_01_7641	0	0	0	257.66446	0	20.07653	577.5876	0	24.943323	0	0	0	0	0	0	0	0	0	0	0	0	0	29.113144	24.112114	62.753593	0	66.73061	0	15.405474	0	0	124.524185	0	226.4849	0	0	170.26529	168.26953	120.87315	428.6292	205.06932	0	0	0	1036.5164	1062.9628	58.615192	461.1533	640.7602	0	11.494974
HFD	SS278_RH8_01_7627	38.341114	0	0	258.76047	0	169.52644	398.1678	99.08301	122.60074	0	355.19623	0	0	0	0	0	0	0	0	0	0	0	120.52146	2.9878807	9.997225	0	127.984886	0	55.820187	105.224625	0	0	0	154.0593	0	96.11772	0	174.50652	125.13892	138.33188	61.306183	0	0	0	43.420612	66.42198	36.79052	66.64742	47.122887	0	17.941635
HFD	SS300_RB9_01_7655	52.08776	0	3.0167508	91.41332	76.160324	78.01248	91.57019	0	149.61304	0	306.6635	0	0	0	0	0	0	0	0	0	0	0	49.441113	0	24.072842	0	90.07857	0	42.566757	44.260315	0	0	0	34.820194	0	65.69409	0	78.71191	2.4911354	52.267323	38.20457	8.915792	0	0	0	8.830626	28.13295	14.787228	7.5797553	0	5.8881626
HFD	SS289_RA10_01_7643	0	0	0	172.43607	0	18.743927	454.90027	0	15.799745	0	0	0	0	0	0	0	0	0	0	0	0	0	12.949569	0	10.815622	0	139.26604	0	4.0837708	0	0	65.763626	0	115.33888	0	0	122.07175	218.8067	149.69565	448.93906	42.159695	0	0	0	555.8295	732.9053	48.240265	211.52237	318.1212	0	3.288086
HFD	SS306_RC3_01_7662	18.1095	0	0	35.474613	0	89.985	0	0	101.527176	0	0	0	0	0	0	0	0	0	0	0	0	0	88.67279	13.66666	46.16818	0	99.62718	0	35.431236	53.962288	0	92.40115	0	268.3415	0	0	0	60.35697	0	5.5873756	66.83455	0	0	0	65.19872	94.03955	48.37957	10.853794	21.570755	0	9.790461
HFD	SS308_RC5_01_7664	67.39242	0	0	117.38311	0	39.77953	396.59537	0	63.221256	0	0	0	0	0	0	0	0	0	0	0	0	0	72.06212	11.444604	15.01255	0	70.488464	0	26.201344	24.597155	0	67.52432	0	64.00989	0	44.513023	0	66.78284	12.977474	16.825924	73.56292	0	0	0	40.517166	35.39489	25.861662	6.5041747	14.751203	0	5.6315846
HFD	SS291_RA12_01_7645	0	0	0	157.95854	0	4.1410527	336.05423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1630225	0	2.9551077	0	33.813835	0	5.810623	0	0	0	0	24.356674	0	0	0	45.636925	30.37627	113.834785	33.422657	0	0	0	194.28008	206.41003	14.276212	119.0309	151.90508	0	0
HFD	SS305_RC2_01_7661	63.767	0	3.0364141	74.80643	23.414501	125.23038	0	0	309.3553	0	0	0	0	0	0	0	0	0	0	0	0	0	72.07764	10.011383	82.02661	0	69.1254	0	69.00783	47.97431	42.11005	0	0	171.2068	0	0	0	71.27345	0	0	48.97355	0	0	0	0	78.595345	7.849117	3.0505352	10.022419	0	3.2454424
HFD	SS279_RH9_01_7628	0	0	0	274.0467	0	99.031845	476.64334	0	77.94039	0	0	0	0	0	0	0	0	0	0	0	0	0	32.505272	2.797721	3.1326652	0	359.21924	0	6.8413763	52.089653	0	63.14639	0	107.78547	0	0	118.25601	499.48508	362.20898	1129.5828	35.759018	0	0	0	537.64215	560.18524	43.756863	212.09245	331.25635	0	7.718641
HFD	SS312_RC9_01_7668	94.93913	0	27.360735	87.63552	0	80.59276	273.61646	0	154.94547	0	0	0	0	0	0	3.1673121	0	0	0	0	0	0	79.54181	24.797613	36.13748	0	115.86842	0	26.131409	35.472015	0	78.07112	0	216.94981	0	0	0	229.63702	0	53.97367	68.1469	0	0	0	115.38472	82.80487	17.01622	39.972706	43.31997	0	20.986275
HFD	SS309_RC6_01_7665	35.10562	0	0	86.26581	0	38.90475	676.2407	0	180.40523	0	339.6744	0	0	0	0	0	0	0	0	0	0	0	82.23779	15.513278	41.33895	0	217.96176	0	8.550735	0	101.56893	88.85662	0	64.50188	2.4934545	73.22876	45.61801	85.86082	0	38.512314	92.959045	0	0	0	82.19137	33.501793	38.157448	13.985241	5.8994007	0	3.1543608
HFD	SS296_RB5_01_7651	28.037426	0	9.880487	84.91015	166.58301	155.32225	429.74374	0	155.30717	0	256.39697	0	0	0	0	0	0	0	223.81575	0	216.71422	257.79138	631.7214	52.782074	98.68216	0	270.9945	0	99.62581	194.59459	161.05707	196.23604	0	729.96814	2.5820866	489.79877	214.64803	315.76123	73.34869	198.96822	326.27954	0	0	0	62.321377	310.7006	175.64923	44.100075	100.53872	12.253769	47.71807
HFD	SS357_RG6_01_7717	54.609474	0	12.155056	97.098816	23.480646	121.56718	288.63788	0	243.8721	0	0	115.84325	0	0	0	0	0	0	0	0	178.55766	0	199.46747	3.55896	23.830008	0	184.36993	0	15.846455	7.278474	0	35.096336	0	266.9228	0	160.8974	68.05052	374.48456	41.14533	9.627708	147.78256	0	0	0	0	94.35084	41.10389	12.290552	44.42314	5.3631134	29.30115
HFD	SS354_RG3_01_7714	34.600018	0	2.721735	129.99678	2.953804	84.04575	161.84781	0	161.53091	0	221.77345	122.60512	0	0	0	0	2.5150108	0	0	0	105.68579	0	111.89548	17.0257	18.982151	0	147.02205	0	45.943058	40.341434	0	39.09446	0	217.58527	0	55.53267	0	244.45383	45.83899	7.094741	90.09889	0	0	0	35.110188	47.74541	30.301113	3.618463	18.557465	0	5.568719
HFD	SS341_RF2_01_7700	50.189133	0	4.470093	79.61618	2.980701	32.25857	227.50658	0	110.11739	0	0	0	0	0	0	0	0	0	0	0	57.050716	0	102.62932	16.610947	34.401676	0	206.21391	0	14.325269	5.7200594	0	81.047195	0	213.22607	0	174.95769	0	209.81436	33.246166	9.511571	35.611763	10.92001	0	0	0	75.31107	79.4651	19.193487	28.059425	5.4993362	20.238327
HFD	SS316_RD1_01_7673	63.849545	0	13.366625	103.10957	18.631699	181.49991	438.28607	0	533.1138	0	555.2567	0	0	0	0	3.0590286	0	0	0	0	108.48136	0	88.49407	13.878246	23.123058	0	190.55305	0	26.835663	35.97584	155.41699	0	0	91.14377	0	0	0	259.17157	2.6584415	20.815811	243.16364	0	0	0	41.081745	84.00021	39.144474	77.265884	34.174423	2.7179694	14.489129
HFD	SS344_RF5_01_7703	210.6434	227.82831	14.866248	81.521835	4.4387884	30.325666	242.29349	0	286.36926	0	0	63.80798	0	0	0	0	2.7569723	0	0	0	0	0	148.02579	20.51285	44.547565	0	158.52103	0	32.158463	62.742264	0	85.89844	0	450.19876	0	73.7084	86.525055	127.862465	42.09643	0	271.77756	0	0	0	97.17098	235.58664	56.610172	2.9335556	21.821184	3.70257	14.248943
HFD	SS351_RF12_01_7710	0	152.69632	7.07366	78.91851	27.012833	63.254234	255.67342	0	254.83063	0	527.8423	156.3775	0	0	0	0	6.3786077	0	0	0	104.416954	0	54.974873	24.227118	32.323925	0	54.19309	0	7.0481644	34.416393	0	0	0	91.54868	0	43.59826	0	93.38988	30.068428	5.8086452	50.714756	0	0	0	0	57.433105	23.536015	2.6132941	25.382622	0	7.250125
HFD	SS301_RB10_01_7656	36.92184	0	20.472023	210.00159	153.58403	94.5582	250.71153	0	106.17767	0	241.32797	0	0	0	0	0	0	0	192.59047	0	0	187.29434	289.38925	12.615474	112.029335	0	150.93556	0	104.5396	161.10387	63.93506	0	0	226.06929	0	430.16962	70.63909	179.69037	62.550262	79.83589	80.31811	0	0	0	0	49.905685	104.04634	58.332985	26.363537	0	6.5509496
HFD	SS337_RE10_01_7695	0	0	0	0	5.1379642	21.946503	211.23943	0	240.16656	0	0	0	0	0	0	0	6.17671	0	0	0	101.89009	0	60.26319	14.111384	42.199795	0	141.83562	0	12.070466	13.051383	0	0	0	145.73828	0	0	0	276.07562	72.956764	13.602482	46.934345	0	0	0	0	43.36501	27.86569	11.793983	6.950295	0	7.958993
HFD	SS299_RB8_01_7654	0	0	0	338.92014	0	2.8235838	569.4601	0	46.15764	0	0	23.754734	0	0	0	0	0	0	0	0	0	0	66.67909	11.483884	18.932991	0	39.827568	0	38.624466	167.1319	0	77.41741	0	262.50302	2.9943275	0	274.71432	182.46396	0	450.89648	105.67889	0	0	0	751.7123	1553.4038	41.063404	322.4218	574.24646	2.9275002	12.138206
HFD	SS338_RE11_01_7696	102.19545	0	0	0	38.447735	48.126617	177.17249	0	366.96545	0	191.96275	0	0	0	0	0	16.172886	0	0	0	154.39302	0	93.45319	19.819153	98.43347	0	52.10201	0	28.685976	25.233746	0	78.85747	0	486.094	0	0	0	293.5994	46.370155	2.874269	105.523796	0	0	0	0	180.38268	20.542938	3.774293	38.14043	0	5.117516
HFD	SS340_RF1_01_7699	38.291912	0	0	0	2.6547604	49.156635	272.64587	0	100.53908	0	0	0	0	0	0	0	0	0	0	0	55.419674	0	77.97953	13.940367	15.156356	0	75.57188	0	20.244854	0	0	30.585285	0	67.29559	0	128.43193	0	106.35307	16.481297	0	57.57109	0	0	0	0	35.38482	53.01822	3.869575	15.546043	0	7.5551987
HFD	SS343_RF4_01_7702	0	166.41495	2.8378997	59.734245	2.9760985	27.111923	271.99973	0	356.91296	0	93.07837	40.543266	0	0	0	0	0	0	0	0	0	0	81.53969	2.6827483	30.640938	0	47.054413	0	20.452848	7.54377	0	0	0	81.43993	0	57.521675	0	48.64824	21.506481	6.5722156	46.08806	0	0	0	0	91.71693	16.78234	8.441717	15.243978	0	2.9564981
HFD	SS302_RB11_01_7657	0	0	0	219.90802	41.06524	36.054146	514.1198	0	79.99509	0	93.461	0	0	0	0	0	0	0	0	0	0	0	55.894657	2.5973892	3.1442966	0	53.857613	0	30.79824	0	0	0	0	15.704779	0	71.012024	0	30.059544	20.773563	102.17122	42.228004	0	0	0	0	11.339853	27.324707	42.586926	35.700157	0	0
HFD	SS317_RD2_01_7674	63.530624	0	3.0253525	238.43724	10.521097	271.64154	446.47955	0	678.88824	0	539.8237	0	0	0	0	0	0	0	0	0	0	0	143.19153	21.691792	84.38052	0	214.72682	0	20.564466	31.613873	48.889675	50.269485	0	294.64743	0	63.220966	47.39922	198.01587	54.199	25.392296	84.104385	0	0	0	87.26346	84.675316	50.220158	86.26884	68.03608	0	22.285364
HFD	SS336_RE9_01_7694	42.792923	0	0	0	9.136054	0	146.83168	0	319.19733	0	202.2142	0	0	0	0	0	44.159126	52.995674	0	0	107.25757	0	76.84029	79.23576	285.73578	0	45.83556	0	51.607662	118.21692	0	282.86215	0	597.7707	0	0	0	120.925766	14.171742	0	59.182583	0	0	0	68.33955	142.39221	0	28.08485	62.113316	0	27.286863
HFD	SS333_RE6_01_7691	53.784885	0	2.6523283	0	0	29.837639	76.18765	0	148.3209	0	0	0	0	0	0	0	6.038577	0	0	0	45.574936	0	135.89093	0	22.638351	0	30.6352	0	9.807335	0	0	0	0	109.45111	0	130.55853	46.524364	66.39129	9.455272	0	68.6559	0	0	0	0	53.450153	54.616863	3.1595678	4.4651723	0	2.9974794
HFD	SS339_RE12_01_7697	26.062521	0	5.348288	0	6.117246	24.165794	162.36508	0	373.70166	0	156.11072	0	0	0	0	0	0	0	0	0	57.96793	0	52.03136	2.9409351	22.009129	0	111.362465	0	9.951357	7.5373454	0	0	0	36.53207	0	0	0	86.639534	13.094144	3.0561848	40.492832	0	0	0	0	19.145428	13.846413	3.562231	7.2450256	0	3.2894611
HFD	SS283_RA4_01_7637	0	0	0	245.81276	0	39.084705	589.2131	0	50.35512	0	0	0	0	0	0	0	3.4390497	0	0	0	0	0	46.552753	22.120134	44.078842	0	194.4739	0	9.72344	41.834984	0	146.32777	0	262.6218	0	0	201.803	285.15005	194.85434	713.2958	143.80753	0	0	0	1030.9531	1259.1051	56.00166	366.33755	584.51843	3.2639694	23.535473
HFD	SS310_RC7_01_7666	48.474987	0	3.1039114	58.26997	0	176.27734	236.80016	0	225.37068	0	0	0	0	0	0	0	0	0	0	0	0	0	172.94366	0	28.537312	0	79.06327	0	40.83409	40.054577	0	0	0	104.727936	0	141.0459	74.64646	43.639557	4.784623	20.132036	103.9896	0	0	0	0	46.405067	48.39874	16.159737	13.022139	0	3.6646328
HFD	SS307_RC4_01_7663	16.403849	0	0	92.4833	0	62.593807	114.60289	0	115.04013	0	0	0	0	0	0	0	0	0	0	0	0	0	39.061653	25.71805	40.07458	0	40.291847	0	8.247559	0	0	82.99897	0	171.39752	0	0	0	53.871563	17.411674	10.683946	50.661736	0	0	0	55.933037	79.89414	14.554889	2.9503584	9.816963	0	6.266678
HFD	SS186_RH9_01_7523	0	0	0	222.86179	2.5258338	40.437233	666.33044	0	319.03308	0	292.9858	0	0	0	0	2.6414084	18.50007	0	157.20517	0	0	0	579.9114	64.50716	411.04868	0	106.91325	2.5184984	36.353382	211.35265	21.82425	309.96225	0	1886.2732	3.4777331	162.00739	288.05893	126.69691	121.20501	112.73751	90.78195	0	15.18112	140.84296	98.32333	845.77246	66.38497	8.083714	42.809593	4.4997125	53.804527
HFD	SS210_RB12_01_7553	49.451706	0	26.14332	302.36594	123.046936	59.341972	1122.2292	109.78964	158.46527	0	338.75018	0	0	0	0	2.9146194	0	0	127.4203	0	234.49402	816.14294	308.47186	19.234707	42.593166	0	38.8852	0	584.06793	1923.2456	25.200743	57.828323	0	377.12415	0	79.959755	76.06275	154.68005	158.51154	191.23082	52.51705	0	0	0	0	183.99689	22.621777	74.56929	137.93695	0	5.875956
HFD	SS117_RB12_01_7442	43.647552	0	0	65.01503	0	76.58508	348.90704	0	193.28273	0	0	0	0	0	0	0	7.2085056	0	0	0	0	0	279.8877	35.311928	244.14145	0	83.13361	0	87.67687	238.76334	0	144.33684	0	1044.4481	0	59.85067	145.65868	135.09163	121.84171	108.71132	54.491398	39.549763	0	0	186.73674	467.33243	48.95556	47.509228	87.89862	0	32.31096
HFD	SS97_RA4_01_7421	66.20209	0	4.412478	360.96216	0	45.23249	313.98273	98.28945	193.31133	0	243.22997	0	0	0	0	0	3.3169851	0	194.47942	0	0	0	443.32034	218.3124	417.1188	0	142.61908	0	127.74018	142.08046	71.84117	1122.4568	0	2325.4246	0	114.073875	181.95816	169.27202	111.35151	19.356464	131.72095	84.377045	0	0	447.17114	651.68463	54.75983	65.4612	151.85002	0	143.44899
HFD	SS95_RA2_01_7419	0	0	0	61.22922	3.919758	20.621674	455.37363	0	43.417805	0	0	0	0	0	0	0	0	0	0	0	231.59392	989.18256	249.11057	29.485146	98.68326	0	108.14531	0	339.68976	1259.4802	0	34.916855	265.3137	401.18213	0	100.03039	120.60355	78.27701	78.27701	69.02421	63.585747	0	0	0	22.349112	163.24203	18.544468	7.8290353	32.157703	3.1522665	15.854235
HFD	SS121_RC4_01_7447	56.876495	0	0	45.799168	2.7782316	31.115488	0	0	119.41406	0	261.22726	0	0	0	0	0	0	0	0	0	0	0	100.74953	59.388313	112.76698	0	26.061716	0	3.0631943	0	0	155.36102	0	269.20053	0	0	0	34.469154	34.469154	41.252235	57.052372	0	0	0	121.242676	166.06792	27.223335	24.062765	43.088703	0	7.4616466
HFD	SS65_RF5_01_7378	9.174164	0	0	52.06871	3.4611673	35.1181	505.091	0	61.282463	0	0	0	0	0	0	0	0	0	0	0	136.54659	358.87637	204.24701	17.996952	8.74869	0	103.598816	0	227.18727	643.9854	0	21.709705	26.818035	65.06058	0	91.7867	47.758644	206.88123	207.82986	117.57071	39.05087	26.121674	0	0	26.331936	71.86531	37.766636	65.06638	54.88198	0	14.541277
HFD	SS64_RF4_01_7377	7.840507	0	0	63.335968	2.770193	25.418451	549.1423	0	52.344418	0	0	0	0	0	0	0	0	0	0	0	127.926285	434.3637	500.37262	45.40333	18.177328	0	90.14834	0	176.77266	628.0185	0	0	71.16544	39.85513	5.6338673	90.76508	48.97257	138.11116	151.10678	81.93063	41.18432	0	0	0	18.219273	39.11386	41.476917	40.53109	9.915582	0	20.251625
HFD	SS123_RC6_01_7449	0	0	0	0	0	49.61344	0	0	182.33101	0	0	0	0	0	0	0	0	0	0	0	0	0	35.209587	0	0	0	5.8583746	0	3.0393867	0	28.149477	0	0	15.5902	0	45.03264	0	5.252611	0	0	36.50477	0	0	0	0	8.315187	15.426861	0	0	0	0
HFD	SS32_RC8_01_7341	0	0	0	0	0	30.90179	91.71497	0	26.86004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.311355	32.413677	0	0	0	2.492344	0	0	0	6.638715	6.638715	0	2.6049752	0	0	0	0	0	0	2.6244278	0	0	0
HFD	SS96_RA3_01_7420	0	0	0	0	12.10641	26.23293	181.77805	0	29.842302	0	0	0	0	0	0	0	0	0	0	0	0	0	107.97098	6.0583386	80.85385	0	15.453806	0	68.882675	68.46805	0	71.14116	0	553.55444	0	0	0	36.97526	32.080315	17.668127	36.485657	0	0	0	0	169.15332	9.675635	0	17.611359	0	11.904349
