filename	MS_670	MS_1030	MS_6449	MS_717	MS_894	MS_453	MS_3590	MS_6872	MS_1191	MS_4169	MS_5010	MS_1341	MS_2942	MS_4813	MS_9355	MS_3517	MS_7760	MS_2118	MS_2112	MS_6466	MS_8239	MS_243	MS_1526	MS_1109	MS_2936	MS_5981	MS_5279	MS_4449	MS_7579	MS_9944	MS_13162	MS_8475	MS_5106	MS_8386	MS_8541	MS_877	MS_10867	MS_15189	MS_972	MS_9095	MS_9008	MS_10855	MS_5534	MS_12717	MS_4361	MS_12600	MS_14651	MS_18006	MS_5683	MS_4689	MS_20130	MS_13564	MS_15990	MS_5921	MS_13221	MS_18173	MS_15659	MS_16381	MS_23208	MS_23827	MS_18694	MS_20828	MS_23228	MS_22550	MS_23818	MS_31692	MS_24091	MS_25781	MS_29668	MS_26402	MS_32495	MS_22927	MS_24288	MS_29361	MS_19344	MS_23521	MS_31275	MS_32587	MS_28216	MS_32710	MS_20454	MS_31008	MS_32449	MS_18921	MS_24129	MS_31931	MS_19854	MS_23328	MS_32041	MS_28713	MS_30343	MS_23695	MS_32983	MS_23188	MS_31397	MS_27981	MS_30083	MS_30655	MS_32048	MS_37395
compound	Putrescine-C2:0	Cadaverine-C2:0	Cadaverine-C2:0	Histamine-C2:0	Histamine-C2:0	Cadaverine-C3:0	Putrescine-C4:0	2-aminovaleric acid-C2:0	Histamine-C3:0	N-acetylputrescine-C2:0	N-acetylputrescine-C2:0	N-acetylputrescine-C2:0	Putrescine-C5:0	Putrescine-C5:0	Alanine/Sarcosine-C5:0	Aspartic acid-C2:0	Tyramine-C2:0	Histamine-C4:0	Histamine-C4:0	N-acetylcadaverine-C2:0	Cadaverine-C5:0	Spermidine-C2:0	Lysine-C2:0	Glutamic acid-C2:0	Threonine/homoserine-C4:0	Dopamine-C2:0	Histamine-C5:0	Histamine-C5:0	N-acetylcadaverine-C3:0	Cadaverine-C6:0	Leucine-C4:0	Methionine-C3:0	Spermidine-C5:0	Histamine-C6:0	Histamine-C6:0	3-methylhistidine-C2:0	Cadaverine-C7:0	Leucine-C5:0	Spermidine-C4:0	Spermidine-C4:0	Serotonin-C2:0	Methionine-C4:0	Tyrosine-C2:0	Cadaverine-C8:0	Lysine-C5:0	5-methoxytryptamine-C2:0	Phenylalanine-C4:0	Tyramine-C6:0	L-DOPA-C2:0	Histidine-C5:0	Leucine-C7:0	N-acetylcadaverine-C7:0	Cadaverine-C10:0	Arginine-C5:0	Tryptophan-C3:0	Leucine-C9:4	Histamine-C10:0	Methionine-C9:4	Tyramine-C10:1	Tyramine-C10:0	Histamine-C12:0	Putrescine-C14:0	Putrescine-C16:0	Histamine-C15:0	Cadaverine-C16:0	Leucine-C14:0	Histamine-C16:0	Putrescine-C18:0	Valine-C16:0	Cadaverine-C18:0	Leucine-C16:0	Histamine-C18:2	Histamine-C18:1	Valine-C18:2	Spermidine-C16:0	Lysine-C16:0	Methionine-C16:0	Leucine-C18:2	Leucine-C18:1	Leucine-C18:1	Arginine-C15:0	Tyramine-C18:2	Tyramine-C18:1	Spermidine-C18:2	Lysine-C18:2	N-acetylcadaverine-C18:1	Spermidine-C18:1	Lysine-C18:1	Methionine-C18:2	Phenylalanine-C18:3	Phenylalanine-C18:2	Arginine-C18:1	Serotonin-C18:1	Arginine-C18:0	Tryptophan-C16:0	Tyrosine-C18:2	Tyrosine-C18:1	Tryptophan-C18:2	Tryptophan-C18:1	Serotonin-C20:0
P3_C7_Sample_X3154708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32871.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5100.79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_F8_Sample_x3162162	0	4152004.2	96820.98	130098.38	0	5336288	33470.957	0	0	0	0	0	4368349.5	11977.502	0	0	154260.16	0	196047.89	797620.4	1663018	0	0	0	0	0	64902.418	0	298453.16	25614.426	0	0	0	0	3680.7856	0	0	0	0	0	0	0	5583.084	3887.5981	0	0	0	0	0	92009.96	0	16598.465	1528.5654	0	0	0	0	1000.3275	9893.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12061.312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_H10_Sample_x3162111	0	7249344	58784.97	108319.01	0	4709789.5	17434.973	0	291490.5	0	0	0	743516.94	16740.814	0	0	0	33233.21	0	428593.22	218420.4	0	1586069	0	133063.75	34352.324	0	0	128094.62	0	252424.75	0	5524.518	0	0	0	0	0	0	0	23437.916	0	17681.748	0	0	0	165012.55	0	0	10749.603	0	0	0	0	16635.13	52757.836	0	5161.755	0	0	0	0	0	0	0	32276.639	0	0	0	0	0	0	0	36678.367	0	0	0	141793.58	52244.11	103250.24	5150.851	0	0	0	0	0	0	0	0	6499.255	0	0	0	0	0	29021.582	79036.84	33884.31	78940.82	0
P3_F2_Sample_X3168063	0	0	0	0	0	266389.8	0	0	0	81885.086	0	0	0	0	0	0	0	0	0	54681.367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15877.135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_A11_Sample_x3144610	0	0	0	506409.9	0	0	0	0	0	0	0	0	0	0	0	0	0	61994.586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4741.4307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588.2138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992.08826	0	0	0	0	0	0	0	0	0	0
P4_E1_Sample_X3162056	0	0	0	256245.45	0	0	0	43332.402	0	0	0	0	0	0	0	0	142595.02	104339.87	0	36353.188	0	0	0	0	0	22653.752	0	0	0	0	0	0	1436.2899	0	0	0	0	0	0	0	0	0	16801.184	0	0	0	37669.87	0	0	22882.012	0	0	0	0	0	0	0	0	0	0	0	1285.1505	0	0	0	28305.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9310.884	0	0	0	0	0	0	0	0	1882.2263	0	0	0	76363.44	0	0	0	0	0	0
P1_E11_Sample_X3144228	0	6889097.5	45687.293	120322.28	0	21100000	48274.555	0	0	662548.6	0	0	8498531	1722670	0	0	0	0	84105.984	982740.9	9430567	0	0	0	0	0	80026.18	13295.326	240950.31	460523.22	0	0	0	0	0	0	55131.535	0	0	0	0	0	0	201044.81	0	0	0	0	0	0	0	12911.52	196452.67	0	0	0	754.07434	0	0	3997.385	9269.717	482004.4	656066.2	29324.338	914442.94	220296.22	0	73327.734	441767.5	102297.914	335410.78	0	8485.308	119801.59	0	0	96174.68	213182.31	546430.6	818912.25	0	0	0	0	0	392659.2	20132.018	0	67317.01	806.7472	0	0	0	0	83768.91	39921.656	153638.97	24110.773	192481.67	0
P3_B4_Sample_x3160605	16900000	1392295.9	19877.14	0	0	2545592.2	0	36122.453	0	292754.94	0	1416800.9	0	0	0	0	65769.61	53816.867	0	92429.21	0	0	345490.47	0	54436.305	32123.352	0	0	0	0	0	0	0	0	0	176670.62	0	19221.379	0	1133.8838	0	0	0	0	0	0	0	0	0	0	0	0	0	49826.297	1638.175	0	0	0	0	0	0	7446.104	42512.348	77457.78	0	15183.869	0	0	106999.7	0	0	44842.918	0	20511.846	0	450320.66	0	74934.945	0	0	16708.27	43081.055	0	0	297838.34	178490.44	0	708695.2	0	4695.0654	126572.34	234967.53	0	38367.32	0	0	25771.092	18786.703	0	0
P4_G3_Sample_X3144020	0	2677250	64337.363	101851.47	26700000	2030037	0	31721.568	1713429.1	1588287.2	0	2282760.2	669479.06	578084.5	0	0	230203.02	0	2744123.2	968333.1	543528.25	0	294245.16	165699.94	158966.05	25646.162	2527112.8	0	0	0	0	0	111979.27	0	0	365893.78	0	0	0	0	0	0	30900.145	0	0	0	0	0	0	135352.94	0	0	0	18793.863	13801.744	0	0	0	0	9569.427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029.4304	0	0	0	0	0	0	0	0	0	0
P4_A5_Sample_X3144272	0	637647.6	0	298975.28	0	964046.6	0	0	0	83682.1	0	0	0	0	0	0	0	22237.646	112735.64	0	21921.076	1942761.6	245987.88	0	62086.07	0	36568.207	0	0	0	0	0	4443.797	0	0	428285.3	0	0	0	0	0	0	5682.5625	0	0	0	0	0	0	0	0	0	0	0	0	28613.996	0	3566.7068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3641.8555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_A4_Sample_X3161821	0	1325459.5	0	0	0	2233800.2	0	0	0	0	0	0	0	42308.95	0	0	0	0	75624.95	0	35404.13	0	0	0	0	0	29207.844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.5074
P4_H1_Sample_x3161085	0	1711011.2	9000.33	0	0	1261661.1	0	0	0	0	0	0	795716.9	0	0	0	0	0	0	228967.28	588012.7	0	0	0	0	0	0	0	0	7822.6494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_D12_Sample_x3151014	0	0	0	0	0	1148569.8	0	0	0	103362.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85765.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23890.846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156559.73	0	0	0	7986.444	0	0	0	0	0	0	0	0	0	0
P3_A11_Sample_x3161302	0	1397951	69627.25	0	0	3155588.8	0	0	0	227954.11	0	0	0	183766.98	0	0	0	0	0	204296.05	88959.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32290.094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1638.9888	0	0	0	0	0	0	0	0	0	0
P2_B5_Sample_X3152461	0	0	32358.697	528894.56	1541879	0	0	0	744181.2	0	0	0	983293.4	17236.287	0	0	0	55487.754	1066881.9	634334.3	806429.3	0	417086.75	0	0	25520.162	175446.14	0	112491.86	0	0	0	0	0	0	439162.3	0	0	0	0	0	0	2946.334	0	0	0	0	0	0	9725.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5667.3516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4_H6_Sample_X3163494	0	2063356.9	52121.508	101780.05	0	3560721.2	0	0	0	0	0	0	6710623.5	13638.526	0	0	0	0	262987.25	984707.3	2726925.5	0	0	0	0	21164.414	121646.53	18695.834	185395.84	4880.6606	193030.28	0	29547.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9970.223	0	2398.2144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6547.574	0	0	0	0	0	0	0	0	583.1648	0	0	0	0	0	0	0	0	0	0
P4_C1_Sample_x3157920	17300000	5426595	142256.06	214551.17	0	13300000	27620.865	40305.914	541484.7	0	0	0	3508136.2	0	0	0	77869.5	49038.477	1072374.1	1689471.8	870496	0	678824.4	0	83096.15	48141.984	294620.53	9242.209	601840.2	6164.701	203286.27	0	3843.2803	0	0	0	0	0	0	0	17776.635	0	0	0	58074.055	0	0	0	0	0	0	3453.9316	0	88250.64	3121.2896	0	0	951.1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12970.018	0	0	0	84758.41	96368.08	59875.25	0	170728.83	0	0	0	0	0	0	0	11839.926	0	0	0	0	0	13182.847	0	32765.336	0	0
P4_H2_Sample_X3161252	0	0	0	0	0	827196.56	0	0	0	0	0	0	0	0	0	0	0	0	0	140596.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7329.911	0	0	0	19985.164	0	0	0	0	0	106980.5	0	18216.395	0	135533.19	0	0	0	0	0	0	0	0	0	0	0	170623.38	0	7709.3086	0	0	0	27338.865	0	0	0	0	0	0
P3_H12_Sample_x3148134	13400000	0	0	379189.34	0	0	0	0	368063.72	0	0	0	0	0	0	0	125280.71	106959.09	0	74027.19	148089	0	0	0	0	56720.492	0	0	0	4330.2603	0	0	0	0	0	0	0	0	0	0	0	0	7605.146	0	0	0	0	0	0	39005.652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6163.6973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_A2_Sample_X3157971	18900000	611502.56	36714.18	196598.08	0	673474.56	0	0	320878.53	0	0	0	1528932.8	0	0	0	154592.53	93614.44	0	626313.75	394126.28	0	0	0	0	25053.842	0	0	106891.6	4593.3604	0	0	0	0	0	0	0	0	0	0	0	136328.03	4658.916	0	0	0	62070.945	0	0	13565.966	0	0	0	0	0	16535.123	0	2795.0454	0	0	0	0	0	0	0	7107.167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_F12_Sample_X3148431	0	1790172.2	48378.28	0	0	3448551	0	0	0	0	0	0	1955843.9	0	0	0	0	0	0	790712.94	1024659.5	0	0	0	0	0	0	0	195260.14	18367.799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1048.5874	0	3208.0354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32847.332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982.7679	0	0	0	0	0	0	0	0	0	0
P4_A9_Sample_X3148474	0	0	0	190486.6	0	0	0	0	0	0	0	0	0	0	0	0	0	34050.406	0	0	0	0	0	0	40152.625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2143.9644	0	0	0	0	0	0	3910.499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18786.258	0	0	0	0	0	0	0	0	0	0	0	0	32449.352	0	0	0	0	0	0	0	0	0	0	941.0427	0	0	0	0	0	0	0	0	0	0
P4_E8_Sample_X3161499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P1_H2_Sample_X3159441	0	4477108.5	73019.84	0	0	14300000	16373.336	0	1156692.5	0	0	0	5143973.5	15731.483	0	0	123633.56	0	0	459702.7	2218525.8	0	0	0	0	58996.246	0	0	347723.56	301636.97	0	0	0	0	0	0	105719.516	0	0	0	0	0	0	12181.927	0	0	0	0	0	0	0	9739.076	0	0	0	25312.145	0	0	0	0	0	3192.0918	0	0	0	9473.531	0	0	0	0	0	0	0	0	0	72630.37	0	0	0	0	6203.54	37868.36	0	0	58226.19	0	0	0	0	848.3326	0	0	0	0	0	0	0	0	0	0
P4_B6_Sample_X3146047	0	5280076.5	121912.84	367821.38	0	5714655	106029.375	42002.008	0	0	0	0	987484.9	0	0	0	0	26009.389	0	742840.1	543205.1	0	0	0	26844.824	0	0	0	613362.56	0	0	149264.75	0	0	42810.957	0	0	0	0	0	6354.715	0	2495.4521	0	0	0	0	0	0	7358.555	0	4446.7505	0	0	5965.4795	44316.28	0	12555.761	0	0	978.4586	20550.83	63147.562	14178.541	178776.5	0	79677.76	0	105150.1	0	51103.293	80761.02	0	56517.8	65898.09	196192.8	195893.77	805257.06	0	19684.268	14547.395	23560.664	0	32014.117	323073.88	0	96459.53	726045.4	57814.14	10460.393	724297	0	11286.887	43735.414	37202.305	52758.008	17559.64	82785.49	90913.836	3453.0703
P4_D9_Sample_X3148553	0	610068.6	13399.093	147472.72	5504041	1125485.8	0	0	2741911.8	0	0	0	697628.4	0	0	0	83911.72	0	2693472	216679.12	478439.72	0	0	0	0	0	1092520.8	15243.046	0	6378.0645	0	0	0	0	85896.484	0	0	0	0	0	35319.258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_F4_Sample_x3158708	26500000	28500000	315616.6	0	20700000	26000000	513421.25	0	3069093	1262831.4	0	0	7581950.5	8037868.5	0	0	0	0	753260.9	1361438.1	3446288.5	0	0	0	27090.512	65679.375	246083.02	58367.664	537708.9	0	0	0	2659.934	0	0	0	4508.8965	0	0	0	0	0	0	0	48450.223	0	0	0	0	8241.497	0	4842.495	3397.7578	337061.8	4994.8403	0	0	0	0	0	9252.837	47946.816	281531.38	0	0	19364.39	0	0	0	0	0	0	25896.805	21606.639	0	0	0	111284.375	0	33601.79	0	0	15832.17	0	0	500375.9	0	0	0	1799.8291	0	0	0	0	0	0	0	0	0	0
P1_B2_Sample_x3151907	0	5620910	102576.516	230839.62	1710812.6	11200000	46237.21	0	1092092	303968.94	0	0	0	0	0	0	56908.992	0	1295006.1	1585541.8	95013.31	0	0	0	0	0	275363.44	0	770671.8	0	0	0	0	0	0	0	0	0	0	0	12790.607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5788.876	3541.7996	0	0	0	0	34100.484	64067.35	0	0	0	0	0	20970.008	0	0	0	0	0	0	0	0	39221.766	67609.01	0	0	0	0	0	0	1414.2819	0	0	0	0	0	0	0	0	0	0
P3_C6_Sample_X3158952	0	918945.5	14155.219	0	0	724587.6	0	0	0	0	0	0	829239.1	0	0	0	0	0	0	73495.76	781959.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3895.261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_H1_Sample_x3165511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3166.3804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4_B9_Sample_x3150364	0	1576679	18270.04	0	0	1207666.8	0	0	0	0	0	0	631895.94	0	0	0	0	0	334542.47	240730.75	322219.2	1359065.8	0	0	0	0	140574.73	39296.08	0	9502.285	0	0	0	0	22423.408	0	5403.384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3394.4907	0	0	0	595.9575	0	0	0	5047.493	4781.999	0	37059.668	375228.72	0	296467.2	0	0	107003.3	0	53238.285	225739.97	0	0	0	0	0	0	0	5872.8154	35209.16	24973.473	0	0	0	14827.711	0	0	10471.291	0	100821.445	0	70462.07	0	0	0	0	0	414.5253
P2_B8_Sample_x3162102	0	0	0	161133.89	0	0	0	0	0	0	0	0	0	0	0	0	0	46877.25	0	0	0	0	0	0	71385.05	0	72342.336	0	0	0	0	0	0	63206.965	7512.5386	0	0	0	0	0	12252.713	0	0	2842.9443	0	0	0	0	0	0	0	0	0	0	0	56687.996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43828.195	0	0	0	0	0	0	0	0	0	432.00623	0	0	0	0	0	0	0	0	0	0
P1_D3_Sample_X3147482	0	3336011.2	43930.35	0	0	1667730.6	0	19685.588	0	410074.44	0	412178.34	0	0	0	0	0	0	0	835482.44	0	3144900.2	335006.34	0	0	31715.234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3727.6216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4782.32	0	0	0	0	0	0	0	0	1585.5725	0	0	0	0	0	0	0	0	0	0
P2_H3_Sample_X3160426	0	5663705	18516.104	138093.77	0	4064770.8	10146.386	26739.635	391337.66	283265.12	0	920701.1	618824.5	513858.6	0	0	0	0	0	0	151417.77	3411467.5	2207664.5	0	75757.91	109354.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11627.292	0	0	0	90280.26	0	0	0	86772.41	0	0	0	0	310791.8	2171.0361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_F9_Sample_X3160773	0	5760076	116885.805	0	0	11400000	248868.34	0	0	0	0	0	3407715.5	315194.5	0	0	0	7737.2944	0	1139206.4	3844269.8	3001702.2	0	0	0	0	20070.14	12715.042	182083	103595.08	0	0	13363.585	0	0	0	6305.428	0	1057002.5	97299.26	0	0	0	3842.6782	0	0	0	0	0	0	0	0	16596.238	0	0	0	0	0	0	22208.97	0	63179.016	442704.56	0	2697223.8	6496.577	135115.98	233535.83	0	611506.7	0	57614.86	195548.8	0	0	345810.84	11041.444	71626.47	0	0	25077.08	98066.46	46032.055	0	482098.44	492967.78	0	443438.44	0	7225.5586	0	43099.74	0	112043.71	50517.215	0	0	5449.367	38511.75	0
P2_E9_Sample_X3168244	0	9014077	70989.15	138700.84	4208517.5	10100000	48589.316	0	1150978.4	121943.29	0	0	1060519.1	110346.73	0	0	127580.88	0	520136.94	422781.9	348048.66	0	0	0	0	0	138712.73	15396.906	233445.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35653.605	0	35233.164	0	0	0	0	0	0	0	3173.0283	0	0	0	0	0	0	0	0	0	0
P4_D6_Sample_X3162200	0	6796803.5	19617.164	0	0	6856449.5	10845.493	0	0	0	0	0	746000.7	0	0	0	0	0	0	424590.9	378729.78	7664826.5	0	0	0	0	0	0	176811.28	63026.61	0	0	0	0	0	0	11541.488	0	1230655.1	2040.1051	0	0	0	0	0	0	0	0	0	0	0	3805.179	0	0	0	0	0	400.41608	0	0	0	0	27907.992	6970.512	190729.95	0	0	0	0	74393.555	29902.438	46887.258	0	103390.01	58855.84	97656.484	10742.314	251521.77	0	19069.943	25144.775	13499.428	0	35149.344	76785.19	144208.83	18954.281	0	0	8859.813	154944.66	128182.89	0	54578.65	33694.543	0	12303.282	28724.25	33682.715	0
P4_A8_Sample_X3155959	0	0	0	120097.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43209.4	0	0	0	0	74074.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19534.512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6103.292	0	0	0	0	0	0
P1_F12_Sample_X3157997	0	0	0	102546.914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21119.658	0	0	0	0	0	0	5965.621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1325.9663	0	0	0	0	0	0	0	0	0	0
P2_F1_Sample_X3149464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P3_G10_Sample_X3145412	0	1036156.75	16522.164	425416.25	0	1685808.5	72766.3	0	0	0	0	0	0	105391.88	0	0	0	231255.28	0	356471.44	131044.82	0	0	0	0	26629.4	0	0	151310.5	0	0	0	3630.9622	0	0	0	0	0	0	0	0	0	7572.843	0	0	0	35398.324	0	0	7653.3677	0	0	0	0	7907.8774	6023.5176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	923.61646	0	0	0	0	0	0	0	0	0	0
P4_B3_Sample_X3161416	0	2587054.8	33229.117	0	0	6460316.5	0	0	0	0	0	0	2005485.6	0	0	0	0	0	185817.66	472620.62	1109358.6	0	0	0	0	0	109296.88	0	179589.83	38865.02	0	0	0	0	4045.6545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2_B7_Sample_X3163198	0	1681487.4	19835.49	0	0	1800968.8	0	0	0	310609.53	0	0	0	0	0	0	0	0	0	545673.7	0	0	0	0	83015.44	0	0	0	487617.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1737.8937	0	0	0	0	0	0	0	0	0	0
P1_A9_Sample_X3161292	0	0	0	0	0	1302083.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76755.87	0	0	0	0	0	0	0	0	0	0	2246.5327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6838.207	0	10594.699	0	10696.972	0	0	94019.72	0	28807.486	15525.539	0	41916.03	0	311142.84	153468.53	103838.09	0	0	10520.754	25893.262	0	49706.098	897986.9	135120.78	0	906950.5	0	5193.5713	90727.805	105978.375	0	0	18580.291	0	7912.6543	4991.1934	0	0
P2_D8_Sample_X3159818	0	7619251.5	34686.637	358262.72	7912904	12100000	41421.664	0	4579488.5	90421.7	0	0	1365637.4	77050.25	0	0	0	0	2327970.5	325959.4	312312.75	0	0	0	0	0	312164.8	0	174844.27	0	0	0	6684.649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31576.006	0	0	0	57341.758	0	0	0	30462.646	38377.28	58340.67	11696.166	0	0	0	52213.793	0	61654.555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13058.102	0	0	0
